StockCode,segment_name,revenue,units,orders,customers,revenue_share,unit_share
20991,High-Value Loyal,813.85,7001,11,7,0.956457868139617,0.9919240578067441
20992,At-Risk / Churned,43.349999999999994,51,6,6,0.034419786414704834,0.029428736295441432
20992,Bulk / Wholesale,71.03999999999999,96,1,1,0.05640557386160626,0.05539526832083093
20992,Growing Repeat,348.43,463,66,49,0.2766525070467268,0.2671667628390075
20992,High-Value Loyal,723.53,1037,53,27,0.5744809242129502,0.5983843046739757
20992,Low-Value / One-Time,73.1,86,13,13,0.058041208464012076,0.04962492787074437
20993,At-Risk / Churned,11.049999999999999,13,2,2,0.00846425480087936,0.0011877569666514391
20993,Growing Repeat,45.44,128,8,7,0.03480685413139893,0.011694837825491092
20993,High-Value Loyal,1245.6000000000001,10800,13,13,0.9541245049751433,0.9867519415258109
20993,Low-Value / One-Time,3.4,4,1,1,0.002604386092578265,0.0003654636820465966
20994,At-Risk / Churned,5.1,6,4,4,0.1276595744680851,0.1276595744680851
20994,Growing Repeat,25.5,30,5,5,0.6382978723404255,0.6382978723404256
20994,High-Value Loyal,0.85,1,1,1,0.02127659574468085,0.02127659574468085
20994,Low-Value / One-Time,8.5,10,2,2,0.21276595744680848,0.2127659574468085
20996,At-Risk / Churned,35.28,84,6,6,0.03814218993253762,0.02727272727272727
20996,Growing Repeat,140.46,379,30,25,0.15185521536066424,0.12305194805194805
20996,High-Value Loyal,714.78,2535,40,24,0.7727685521536066,0.823051948051948
20996,Low-Value / One-Time,34.44,82,12,12,0.03723404255319149,0.026623376623376622
20997,At-Risk / Churned,14.850000000000001,3,1,1,0.04545454545454546,0.045454545454545456
20997,Growing Repeat,148.5,30,8,7,0.4545454545454546,0.45454545454545453
20997,High-Value Loyal,118.80000000000001,24,11,10,0.3636363636363637,0.36363636363636365
20997,Low-Value / One-Time,44.550000000000004,9,3,3,0.13636363636363638,0.13636363636363635
20998,At-Risk / Churned,5.9,2,1,1,0.0196078431372549,0.0196078431372549
20998,Growing Repeat,79.65,27,12,11,0.2647058823529412,0.2647058823529412
20998,High-Value Loyal,153.40000000000003,52,13,11,0.5098039215686275,0.5098039215686274
20998,Low-Value / One-Time,61.95,21,6,6,0.20588235294117646,0.20588235294117646
21000,At-Risk / Churned,8.5,2,2,2,0.006508422664624809,0.0034965034965034965
21000,Growing Repeat,157.25,37,15,13,0.12040581929555896,0.06468531468531469
21000,High-Value Loyal,1131.75,531,6,6,0.8665773353751914,0.9283216783216783
21000,Low-Value / One-Time,8.5,2,2,2,0.006508422664624809,0.0034965034965034965
21001,At-Risk / Churned,17.85,3,3,3,0.06818181818181819,0.06818181818181818
21001,Growing Repeat,83.3,14,9,7,0.3181818181818182,0.3181818181818182
21001,High-Value Loyal,148.75,25,6,6,0.5681818181818181,0.5681818181818182
21001,Low-Value / One-Time,11.9,2,2,2,0.045454545454545456,0.045454545454545456
21002,At-Risk / Churned,17.0,4,2,2,0.041237113402061855,0.041237113402061855
21002,Growing Repeat,276.25,65,13,12,0.6701030927835051,0.6701030927835051
21002,High-Value Loyal,119.0,28,6,6,0.28865979381443296,0.28865979381443296
21003,At-Risk / Churned,12.7,2,1,1,0.22222222222222224,0.2222222222222222
21003,Growing Repeat,19.049999999999997,3,2,2,0.3333333333333333,0.3333333333333333
21003,High-Value Loyal,12.7,2,1,1,0.22222222222222224,0.2222222222222222
21003,Low-Value / One-Time,12.7,2,1,1,0.22222222222222224,0.2222222222222222
21004,At-Risk / Churned,51.0,12,5,5,0.11428571428571428,0.11428571428571428
21004,Growing Repeat,123.25,29,16,15,0.2761904761904762,0.2761904761904762
21004,High-Value Loyal,208.25,49,19,12,0.4666666666666667,0.4666666666666667
21004,Low-Value / One-Time,63.75,15,8,8,0.14285714285714285,0.14285714285714285
21007,At-Risk / Churned,24.040000000000003,52,2,2,0.028241485849887813,0.027296587926509186
21007,Bulk / Wholesale,18.240000000000002,48,1,1,0.021427816218883265,0.025196850393700787
21007,Growing Repeat,467.43000000000006,1109,17,14,0.5491230337276647,0.5821522309711286
21007,High-Value Loyal,251.16000000000003,492,14,14,0.2950553904350176,0.25826771653543307
21007,Low-Value / One-Time,90.36000000000001,204,5,5,0.1061522737685467,0.10708661417322834
21009,At-Risk / Churned,45.0,36,5,5,0.04013377926421405,0.04013377926421405
21009,Bulk / Wholesale,60.0,48,1,1,0.05351170568561873,0.05351170568561873
21009,Growing Repeat,508.75,407,37,35,0.4537346711259755,0.4537346711259755
21009,High-Value Loyal,428.75,343,27,23,0.38238573021181715,0.38238573021181715
21009,Low-Value / One-Time,78.75,63,9,8,0.07023411371237458,0.07023411371237458
21010,At-Risk / Churned,7.5,6,1,1,0.007389162561576354,0.007389162561576354
21010,Growing Repeat,583.75,467,35,34,0.5751231527093597,0.5751231527093597
21010,High-Value Loyal,347.5,278,22,19,0.34236453201970446,0.34236453201970446
21010,Low-Value / One-Time,76.25,61,8,8,0.07512315270935961,0.07512315270935961
21011,At-Risk / Churned,2.9,2,1,1,0.0022911679426101932,0.0011204481792717086
21011,Bulk / Wholesale,18.240000000000002,48,1,1,0.014410656301106873,0.02689075630252101
21011,Growing Repeat,696.56,932,50,44,0.5503227386567435,0.5221288515406163
21011,High-Value Loyal,406.75,679,33,23,0.32135605539886075,0.3803921568627451
21011,Low-Value / One-Time,141.28,124,16,15,0.11161938170067866,0.06946778711484594
21012,At-Risk / Churned,54.6,26,5,5,0.05212012447736688,0.02823018458197611
21012,Bulk / Wholesale,12.600000000000001,6,1,1,0.01202772103323851,0.006514657980456026
21012,Growing Repeat,340.20000000000005,162,25,19,0.32474846789743983,0.1758957654723127
21012,High-Value Loyal,549.8800000000001,684,23,20,0.5249050191870788,0.742671009771987
21012,Low-Value / One-Time,90.30000000000001,43,10,9,0.086198667404876,0.04668838219326819
21014,Growing Repeat,149.97,225,17,16,0.3983901817022633,0.4166666666666667
21014,High-Value Loyal,191.62,274,22,16,0.5090319838486878,0.5074074074074074
21014,Low-Value / One-Time,34.849999999999994,41,8,8,0.09257783444904898,0.07592592592592592
21015,At-Risk / Churned,5.95,7,1,1,0.04438311203938535,0.038461538461538464
21015,Growing Repeat,38.25,45,11,11,0.28532000596747725,0.24725274725274726
21015,High-Value Loyal,57.559999999999995,92,8,8,0.42935998806504544,0.5054945054945055
21015,Low-Value / One-Time,32.3,38,4,4,0.24093689392809187,0.2087912087912088
21016,At-Risk / Churned,11.899999999999999,14,1,1,0.022011764270652212,0.017369727047146403
21016,Bulk / Wholesale,40.56,72,2,2,0.07502497132921461,0.08933002481389578
21016,Growing Repeat,229.01999999999998,318,26,22,0.4236247271651067,0.3945409429280397
21016,High-Value Loyal,234.49,373,28,25,0.43374273981724687,0.4627791563275434
21016,Low-Value / One-Time,24.65,29,8,8,0.04559579741777958,0.03598014888337469
21017,Bulk / Wholesale,20.4,24,1,1,0.05653631904220824,0.043557168784029036
21017,Growing Repeat,62.66,98,13,12,0.1736551838816063,0.17785843920145192
21017,High-Value Loyal,269.27,419,19,13,0.7462516974752653,0.7604355716878403
21017,Low-Value / One-Time,8.5,10,6,6,0.0235567996009201,0.018148820326678767
21018,Growing Repeat,43.35,51,13,9,0.2463768115942029,0.2463768115942029
21018,High-Value Loyal,89.25,105,15,12,0.5072463768115942,0.5072463768115942
21018,Low-Value / One-Time,43.349999999999994,51,8,8,0.24637681159420288,0.2463768115942029
21025,Bulk / Wholesale,12.5,10,1,1,0.07518796992481203,0.07518796992481203
21025,Growing Repeat,82.5,66,13,12,0.49624060150375937,0.49624060150375937
21025,High-Value Loyal,45.0,36,6,4,0.2706766917293233,0.2706766917293233
21025,Low-Value / One-Time,26.25,21,2,2,0.15789473684210525,0.15789473684210525
21026,Growing Repeat,80.0,64,14,14,0.24615384615384617,0.24615384615384617
21026,High-Value Loyal,187.5,150,16,12,0.5769230769230769,0.5769230769230769
21026,Low-Value / One-Time,57.5,46,5,5,0.17692307692307693,0.17692307692307693
21027,Growing Repeat,85.0,68,13,13,0.3831417624521073,0.37988826815642457
21027,High-Value Loyal,98.1,80,13,10,0.4421906693711967,0.44692737430167595
21027,Low-Value / One-Time,38.75,31,3,3,0.17466756817669596,0.17318435754189945
21028,At-Risk / Churned,1.25,1,1,1,0.008369601606963508,0.008264462809917356
21028,Growing Repeat,71.25,57,10,10,0.47706729159692,0.47107438016528924
21028,High-Value Loyal,51.85,43,6,6,0.3471710746568464,0.35537190082644626
21028,Low-Value / One-Time,25.0,20,2,2,0.16739203213927017,0.1652892561983471
21030,Growing Repeat,67.5,54,10,10,0.5096262740656852,0.4954128440366973
21030,High-Value Loyal,51.2,44,7,7,0.38656096640241605,0.4036697247706422
21030,Low-Value / One-Time,13.75,11,2,2,0.10381275953189883,0.10091743119266056
21031,At-Risk / Churned,1.25,1,1,1,0.011770244821092278,0.011363636363636364
21031,Growing Repeat,63.75,51,9,8,0.6002824858757062,0.5795454545454546
21031,High-Value Loyal,38.7,34,4,4,0.364406779661017,0.38636363636363635
21031,Low-Value / One-Time,2.5,2,2,2,0.023540489642184557,0.022727272727272728
21032,Bulk / Wholesale,12.5,10,1,1,0.08812125484666902,0.08695652173913043
21032,Growing Repeat,63.75,51,10,9,0.449418399718012,0.4434782608695652
21032,High-Value Loyal,26.85,23,4,4,0.18928445541064506,0.2
21032,Low-Value / One-Time,38.75,31,3,3,0.27317589002467396,0.26956521739130435
21033,At-Risk / Churned,138.65,47,9,9,0.02988049955281618,0.018599129402453504
21033,Growing Repeat,897.9,362,54,49,0.19350667543075115,0.14325286901464188
21033,High-Value Loyal,3512.15,2087,120,49,0.7569044104177666,0.8258804907004353
21033,Low-Value / One-Time,91.45,31,8,8,0.01970841459866599,0.01226751088246933
21034,At-Risk / Churned,118.75,125,75,65,0.056129321957790745,0.05612932195779075
21034,Bulk / Wholesale,4.75,5,1,1,0.0022451728783116297,0.00224517287831163
21034,Growing Repeat,902.5,950,461,241,0.42658284687920967,0.4265828468792097
21034,High-Value Loyal,741.9499999999999,781,342,86,0.35069600359227654,0.3506960035922766
21034,Low-Value / One-Time,347.7,366,162,132,0.1643466546924113,0.1643466546924113
21035,At-Risk / Churned,150.45000000000002,51,11,11,0.016164991431318932,0.01548739750986942
21035,Growing Repeat,1991.2500000000002,675,141,112,0.21394841600275055,0.20498026116003645
21035,High-Value Loyal,6843.900000000001,2458,238,93,0.73533788538919,0.7464318250835105
21035,Low-Value / One-Time,321.55,109,22,20,0.03454870717674046,0.03310051624658366
21036,Growing Repeat,2.55,1,1,1,1.0,1.0
21038,At-Risk / Churned,8.850000000000001,3,2,2,0.03614457831325302,0.03614457831325301
21038,Growing Repeat,50.150000000000006,17,8,8,0.20481927710843373,0.20481927710843373
21038,High-Value Loyal,141.60000000000002,48,16,10,0.5783132530120483,0.5783132530120482
21038,Low-Value / One-Time,44.25,15,2,2,0.18072289156626503,0.18072289156626506
21039,At-Risk / Churned,76.5,30,5,5,0.03866272458494428,0.03861003861003861
21039,Growing Repeat,520.1999999999999,204,36,36,0.2629065271776211,0.2625482625482625
21039,High-Value Loyal,1282.5,504,75,45,0.6481692062770071,0.6486486486486487
21039,Low-Value / One-Time,99.44999999999999,39,10,9,0.050261541960427564,0.05019305019305019
21040,At-Risk / Churned,102.0,104,4,4,0.10362694300518137,0.12470023980815348
21040,Growing Repeat,237.14999999999998,157,14,14,0.24093264248704666,0.1882494004796163
21040,High-Value Loyal,617.0999999999999,562,20,17,0.6269430051813472,0.6738609112709832
21040,Low-Value / One-Time,28.049999999999997,11,1,1,0.02849740932642487,0.013189448441247002
21041,At-Risk / Churned,85.55000000000001,29,6,6,0.018067200270321642,0.01707891637220259
21041,Bulk / Wholesale,17.700000000000003,6,1,1,0.0037380414352389604,0.0035335689045936395
21041,Growing Repeat,793.5500000000001,269,56,48,0.16758885767988005,0.15842167255594816
21041,High-Value Loyal,3552.15,1297,122,53,0.7501742307448628,0.7638398115429917
21041,Low-Value / One-Time,286.15000000000003,97,17,16,0.060431669869696523,0.05712603062426384
21042,At-Risk / Churned,232.05,39,12,12,0.03724689207951782,0.03454384410983171
21042,Bulk / Wholesale,279.0,60,1,1,0.04478294716735821,0.053144375553587246
21042,Growing Repeat,1422.0500000000002,239,73,66,0.2282565950514041,0.21169176262178918
21042,High-Value Loyal,3993.5,740,136,66,0.6410060914438889,0.6554472984942427
21042,Low-Value / One-Time,303.45,51,20,20,0.04870747425783099,0.045172719220549155
21043,At-Risk / Churned,5.95,1,1,1,0.010050675675675675,0.00625
21043,Growing Repeat,242.95000000000002,61,14,14,0.4103885135135135,0.38125
21043,High-Value Loyal,259.8,84,11,10,0.4388513513513514,0.525
21043,Low-Value / One-Time,83.30000000000001,14,6,6,0.14070945945945948,0.0875
21051,At-Risk / Churned,77.7,37,8,8,0.07142857142857142,0.06618962432915922
21051,Growing Repeat,357.00000000000006,170,30,27,0.3281853281853282,0.3041144901610018
21051,High-Value Loyal,611.1,332,28,21,0.5617760617760617,0.59391771019678
21051,Low-Value / One-Time,42.0,20,4,4,0.0386100386100386,0.03577817531305903
21054,At-Risk / Churned,62.64999999999999,7,6,6,0.024074394297461908,0.023890784982935155
21054,Bulk / Wholesale,159.0,20,1,1,0.06109862239898554,0.06825938566552901
21054,Growing Repeat,1127.6999999999998,126,70,53,0.4333390973543143,0.4300341296928328
21054,High-Value Loyal,921.8499999999999,103,40,27,0.3542375160912252,0.3515358361774744
21054,Low-Value / One-Time,331.15,37,21,20,0.12725036985801294,0.12627986348122866
21055,At-Risk / Churned,26.849999999999998,3,3,3,0.016042780748663103,0.016042780748663103
21055,Growing Repeat,823.4,92,50,40,0.4919786096256685,0.4919786096256685
21055,High-Value Loyal,563.8499999999999,63,29,19,0.3368983957219251,0.33689839572192515
21055,Low-Value / One-Time,259.54999999999995,29,17,16,0.1550802139037433,0.15508021390374332
21056,At-Risk / Churned,62.64999999999999,7,5,5,0.01978368990289729,0.019178082191780823
21056,Bulk / Wholesale,159.0,20,1,1,0.0502092050209205,0.0547945205479452
21056,Growing Repeat,912.9,102,59,46,0.2882766242993605,0.27945205479452057
21056,High-Value Loyal,1790.55,209,35,23,0.565421962579932,0.5726027397260274
21056,Low-Value / One-Time,241.64999999999998,27,16,15,0.07630851819688955,0.07397260273972603
21058,At-Risk / Churned,10.2,12,1,1,0.010305112143867447,0.010067114093959731
21058,Growing Repeat,239.7,282,43,41,0.24217013538088503,0.23657718120805368
21058,High-Value Loyal,685.5,834,69,46,0.6925641543746212,0.6996644295302014
21058,Low-Value / One-Time,54.4,64,9,9,0.05496059810062639,0.053691275167785234
21059,At-Risk / Churned,38.25,45,7,7,0.04617892068091271,0.04491017964071856
21059,Bulk / Wholesale,103.67999999999999,144,1,1,0.12517203911626223,0.1437125748502994
21059,Growing Repeat,223.54999999999998,263,48,44,0.26989013642400095,0.2624750499001996
21059,High-Value Loyal,362.52,432,52,38,0.4376675117710974,0.4311377245508982
21059,Low-Value / One-Time,100.3,118,15,15,0.12109139200772667,0.11776447105788423
21060,At-Risk / Churned,33.54,66,4,4,0.05865687303252886,0.0763888888888889
21060,Growing Repeat,103.69999999999999,122,21,21,0.1813571178733823,0.1412037037037037
21060,High-Value Loyal,378.46,610,36,29,0.6618747813920951,0.7060185185185185
21060,Low-Value / One-Time,56.099999999999994,66,10,10,0.09811122770199371,0.0763888888888889
21061,At-Risk / Churned,19.94,50,2,2,0.033204556051422106,0.05387931034482758
21061,Growing Repeat,170.85,201,34,33,0.28450343036035436,0.2165948275862069
21061,High-Value Loyal,402.08,668,36,31,0.6695530540198494,0.7198275862068966
21061,Low-Value / One-Time,7.6499999999999995,9,3,3,0.012738959568374075,0.009698275862068966
21062,At-Risk / Churned,1.7,2,1,1,0.003963350663278391,0.00375234521575985
21062,Growing Repeat,187.39,247,28,27,0.43687781223043387,0.4634146341463415
21062,High-Value Loyal,204.14,242,27,26,0.4759284731774416,0.4540337711069418
21062,Low-Value / One-Time,35.699999999999996,42,5,5,0.0832303639288462,0.07879924953095685
21063,At-Risk / Churned,5.949999999999999,7,2,2,0.007878707627118644,0.007641921397379912
21063,Bulk / Wholesale,103.67999999999999,144,1,1,0.13728813559322034,0.1572052401746725
21063,Growing Repeat,238.0,280,46,43,0.3151483050847458,0.3056768558951965
21063,High-Value Loyal,349.77,417,58,41,0.46314883474576274,0.45524017467248906
21063,Low-Value / One-Time,57.8,68,13,13,0.07653601694915255,0.07423580786026202
21064,At-Risk / Churned,35.7,6,2,2,0.011925640126271486,0.01054481546572935
21064,Bulk / Wholesale,5.95,1,1,1,0.001987606687711914,0.0017574692442882249
21064,Growing Repeat,273.7,46,21,20,0.09142990763474805,0.08084358523725835
21064,High-Value Loyal,2600.85,503,23,14,0.8688179586110137,0.8840070298769771
21064,Low-Value / One-Time,77.35000000000001,13,8,8,0.025838886940254886,0.022847100175746926
21065,At-Risk / Churned,23.8,4,3,3,0.1212121212121212,0.12121212121212122
21065,Bulk / Wholesale,11.9,2,1,1,0.0606060606060606,0.06060606060606061
21065,Growing Repeat,160.65,27,14,10,0.8181818181818181,0.8181818181818182
21066,At-Risk / Churned,22.5,18,2,2,0.028805899448206995,0.011414077362079899
21066,Bulk / Wholesale,41.04,108,2,1,0.05254196059352956,0.06848446417247939
21066,Growing Repeat,210.82999999999998,319,24,21,0.26991767914068804,0.20228281547241597
21066,High-Value Loyal,463.03999999999996,1072,38,28,0.592812608022123,0.6797717184527584
21066,Low-Value / One-Time,43.68,60,3,3,0.05592185279545252,0.03804692454026633
21067,Bulk / Wholesale,41.04,108,2,1,0.013397141681954989,0.024988431281813973
21067,Growing Repeat,484.51,563,55,49,0.15816396482270983,0.13026376677464138
21067,High-Value Loyal,2489.04,3612,72,46,0.8125248911319017,0.8357242017584452
21067,Low-Value / One-Time,48.75,39,10,10,0.015914002363433377,0.009023600185099491
21068,At-Risk / Churned,43.68,60,3,3,0.017280258254409077,0.022288261515601784
21068,Bulk / Wholesale,27.36,72,1,1,0.010823898027487002,0.02674591381872214
21068,Growing Repeat,428.63,371,46,38,0.1695704463275495,0.13781575037147104
21068,High-Value Loyal,1959.3200000000002,2134,91,40,0.7751271887140291,0.7927191679049034
21068,Low-Value / One-Time,68.75,55,8,8,0.02719820867652527,0.020430906389301635
21069,At-Risk / Churned,30.0,24,2,2,0.010259567046270648,0.007782101167315175
21069,Growing Repeat,461.58,372,52,41,0.15785369857392018,0.12062256809338522
21069,High-Value Loyal,2358.77,2629,68,36,0.8066652987243939,0.8524643320363164
21069,Low-Value / One-Time,73.75,59,9,9,0.025221435655415344,0.01913099870298314
21070,At-Risk / Churned,7.5,6,1,1,0.009373593960905865,0.006711409395973154
21070,Bulk / Wholesale,13.68,36,1,1,0.017097435384692296,0.040268456375838924
21070,Growing Repeat,305.68,298,38,30,0.3820426935959606,0.3333333333333333
21070,High-Value Loyal,435.76,524,41,26,0.5446183072539119,0.5861297539149888
21070,Low-Value / One-Time,37.5,30,6,6,0.04686796980452932,0.03355704697986577
21071,At-Risk / Churned,22.5,18,2,2,0.006432283775207406,0.005411906193625977
21071,Bulk / Wholesale,396.6,372,2,1,0.11337972201098921,0.11184606133493687
21071,Growing Repeat,551.25,441,61,50,0.15759095249258143,0.13259170174383644
21071,High-Value Loyal,2373.88,2372,146,47,0.6786431025906381,0.7131689717378232
21071,Low-Value / One-Time,153.75,123,17,17,0.04395393913058394,0.03698135898977751
21076,At-Risk / Churned,40.8,48,7,7,0.06968165049870201,0.06315789473684211
21076,Growing Repeat,116.45,137,24,21,0.19888304413171198,0.18026315789473685
21076,High-Value Loyal,416.37,561,38,28,0.7111114906407979,0.7381578947368421
21076,Low-Value / One-Time,11.899999999999999,14,4,4,0.020323814728788085,0.018421052631578946
21077,At-Risk / Churned,56.949999999999996,67,10,10,0.028573865574889116,0.02438136826783115
21077,Bulk / Wholesale,61.44,96,1,1,0.030826660244445782,0.034934497816593885
21077,Growing Repeat,243.1,286,47,42,0.12197202320027295,0.10407569141193596
21077,High-Value Loyal,1608.6399999999999,2272,105,54,0.8071126096293174,0.826783114992722
21077,Low-Value / One-Time,22.95,27,4,4,0.01151484135107472,0.009825327510917031
21078,At-Risk / Churned,92.64999999999999,109,18,18,0.02951915479315882,0.026768172888015716
21078,Bulk / Wholesale,61.44,96,1,1,0.019575357479672723,0.023575638506876228
21078,Growing Repeat,801.79,967,131,108,0.2554577778910611,0.237475442043222
21078,High-Value Loyal,2068.8599999999997,2766,167,92,0.6591581066958937,0.6792730844793713
21078,Low-Value / One-Time,113.89999999999999,134,22,22,0.036289603140213594,0.032907662082514735
21080,At-Risk / Churned,248.2,292,37,37,0.018475221095992988,0.01631193788056533
21080,Bulk / Wholesale,133.07999999999998,204,3,3,0.009906053277416385,0.011396011396011397
21080,Growing Repeat,2779.98,3318,345,253,0.20693289743125945,0.1853527735880677
21080,High-Value Loyal,9812.25,13545,522,204,0.7303927808185222,0.7566616390145802
21080,Low-Value / One-Time,460.7,542,67,65,0.034293047376808904,0.030277638120775375
21081,Growing Repeat,2.55,3,3,3,0.75,0.75
21081,High-Value Loyal,0.85,1,1,1,0.25,0.25
21082,At-Risk / Churned,27.2,32,5,5,0.015387226339310969,0.004528729125389187
21082,Bulk / Wholesale,61.44,96,1,1,0.03475702890762007,0.013586187376167564
21082,Growing Repeat,188.7,222,48,40,0.10674888272896983,0.03141805830738749
21082,High-Value Loyal,1460.6100000000001,6681,54,39,0.8262770832154778,0.9455137277101613
21082,Low-Value / One-Time,29.75,35,9,9,0.01682977880862137,0.004953297480894424
21084,At-Risk / Churned,9.75,15,2,2,0.05226480836236933,0.05226480836236934
21084,Bulk / Wholesale,7.800000000000001,12,1,1,0.041811846689895474,0.041811846689895474
21084,Growing Repeat,49.400000000000006,76,10,8,0.26480836236933797,0.26480836236933797
21084,High-Value Loyal,117.65,181,18,16,0.6306620209059234,0.6306620209059234
21084,Low-Value / One-Time,1.9500000000000002,3,2,2,0.010452961672473868,0.010452961672473868
21085,At-Risk / Churned,16.900000000000002,26,3,3,0.009166002267094051,0.0018960110843724933
21085,Growing Repeat,69.55000000000001,107,16,14,0.03772162471457937,0.00780281484722526
21085,High-Value Loyal,1757.3200000000002,13580,37,25,0.9531123730183265,0.9903011740684022
21086,At-Risk / Churned,31.85,49,8,8,0.005629983684537078,0.005168231199240586
21086,Growing Repeat,1130.43,1779,122,88,0.19982111323426213,0.18763843476426537
21086,High-Value Loyal,4390.280000000001,7492,202,99,0.7760503852605791,0.790212002953275
21086,Low-Value / One-Time,104.65,161,16,16,0.018498517820621826,0.01698133108321907
21087,At-Risk / Churned,14.950000000000001,23,1,1,0.24468085106382978,0.24468085106382978
21087,Growing Repeat,18.85,29,5,4,0.30851063829787234,0.30851063829787234
21087,High-Value Loyal,27.3,42,4,4,0.4468085106382978,0.44680851063829785
21088,At-Risk / Churned,11.700000000000001,18,2,2,0.008491120610199505,0.0012058685603269243
21088,Growing Repeat,49.400000000000006,76,10,10,0.03585139813195347,0.005091445032491458
21088,High-Value Loyal,1314.8600000000001,14830,16,16,0.9542422944894805,0.9935017083137938
21088,Low-Value / One-Time,1.9500000000000002,3,2,2,0.0014151867683665843,0.00020097809338782074
21089,At-Risk / Churned,7.800000000000001,12,1,1,0.13793103448275862,0.13793103448275862
21089,Growing Repeat,13.65,21,5,3,0.24137931034482757,0.2413793103448276
21089,High-Value Loyal,34.45,53,6,5,0.6091954022988506,0.6091954022988506
21089,Low-Value / One-Time,0.65,1,1,1,0.011494252873563218,0.011494252873563218
21090,At-Risk / Churned,22.95,27,3,3,0.06726851716153237,0.0432
21090,Bulk / Wholesale,8.5,10,1,1,0.02491426561538236,0.016
21090,Growing Repeat,97.75,115,16,13,0.28651405457689716,0.184
21090,High-Value Loyal,209.42,470,22,20,0.6138288829615733,0.752
21090,Low-Value / One-Time,2.55,3,2,2,0.007474279684614707,0.0048
21091,At-Risk / Churned,20.4,24,2,2,0.011226309185762397,0.001755926251097454
21091,Growing Repeat,62.9,74,11,11,0.03461445332276739,0.005414105940883816
21091,High-Value Loyal,1733.8600000000001,13570,21,18,0.9541592374914702,0.9928299678080187
21092,Growing Repeat,46.75,55,6,6,0.031064361369888504,0.004294861783538966
21092,High-Value Loyal,1455.6399999999999,12748,11,8,0.9672412189190267,0.995470873028268
21092,Low-Value / One-Time,2.55,3,1,1,0.0016944197110848275,0.00023426518819303453
21094,At-Risk / Churned,84.14999999999999,99,10,10,0.010573401267802957,0.009060126292669534
21094,Bulk / Wholesale,61.44,96,1,1,0.007719902244727435,0.008785577011073487
21094,Growing Repeat,1443.1699999999998,1769,137,94,0.1813335176191942,0.16189255971446875
21094,High-Value Loyal,6242.389999999999,8813,216,100,0.7843528739170588,0.8065342729019859
21094,Low-Value / One-Time,127.49999999999999,150,18,18,0.0160203049512166,0.013727464079802324
21095,At-Risk / Churned,28.9,34,3,3,0.23129251700680273,0.23129251700680273
21095,Growing Repeat,35.699999999999996,42,8,7,0.2857142857142857,0.2857142857142857
21095,High-Value Loyal,53.55,63,6,5,0.4285714285714286,0.42857142857142855
21095,Low-Value / One-Time,6.8,8,1,1,0.054421768707483,0.05442176870748299
21096,At-Risk / Churned,13.6,16,2,2,0.006484404054659711,0.001093045498018855
21096,Growing Repeat,68.85,81,11,10,0.03282729552671479,0.005533542833720454
21096,High-Value Loyal,2014.0400000000002,14540,17,17,0.9602830251652092,0.9933050963246345
21096,Low-Value / One-Time,0.85,1,1,1,0.0004052752534162319,6.831534362617844e-05
21097,At-Risk / Churned,10.2,12,1,1,0.36363636363636365,0.36363636363636365
21097,Growing Repeat,16.15,19,5,3,0.5757575757575758,0.5757575757575758
21097,High-Value Loyal,1.7,2,1,1,0.06060606060606061,0.06060606060606061
21098,At-Risk / Churned,7.5,6,1,1,0.0018058973383481094,0.0017118402282453639
21098,Bulk / Wholesale,15.0,12,1,1,0.003611794676696219,0.0034236804564907277
21098,Growing Repeat,1745.45,1464,117,92,0.420280467895961,0.4176890156918688
21098,High-Value Loyal,2011.3600000000001,1724,108,62,0.4843079560613138,0.49186875891583454
21098,Low-Value / One-Time,373.75,299,46,45,0.08999388402768078,0.08530670470756063
21099,Growing Repeat,39.0,60,9,8,0.0248360185951729,0.004483634733223734
21099,High-Value Loyal,1530.6499999999999,13321,19,11,0.9747500477615741,0.9954416380212225
21099,Low-Value / One-Time,0.65,1,1,1,0.00041393364325288163,7.472724555372888e-05
21100,At-Risk / Churned,97.35,59,6,6,0.03464906036446469,0.02696526508226691
21100,Bulk / Wholesale,145.0,100,1,1,0.05160876993166287,0.04570383912248629
21100,Growing Repeat,865.05,597,61,55,0.30789080296127563,0.27285191956124316
21100,High-Value Loyal,1613.1,1378,72,41,0.5741386674259681,0.629798903107861
21100,Low-Value / One-Time,89.1,54,13,13,0.0317126993166287,0.024680073126142597
21102,Growing Repeat,45.9,18,6,5,0.27692307692307694,0.27692307692307694
21102,High-Value Loyal,119.85,47,6,5,0.7230769230769231,0.7230769230769231
21106,At-Risk / Churned,112.10000000000001,38,6,6,0.0756997670256947,0.07378640776699029
21106,Growing Repeat,507.4000000000001,172,35,32,0.3426410507478813,0.3339805825242718
21106,High-Value Loyal,696.1500000000001,249,38,24,0.4701016308201371,0.48349514563106794
21106,Low-Value / One-Time,165.20000000000002,56,10,10,0.11155755140628693,0.1087378640776699
21107,At-Risk / Churned,194.70000000000002,66,11,11,0.04797811783839728,0.044897959183673466
21107,Bulk / Wholesale,183.6,72,1,1,0.045242847638057214,0.04897959183673469
21107,Growing Repeat,1103.3000000000002,374,70,59,0.27187600108425125,0.254421768707483
21107,High-Value Loyal,2302.15,865,67,37,0.5672975037579162,0.5884353741496599
21107,Low-Value / One-Time,274.35,93,25,23,0.06760552968137798,0.06326530612244897
21108,At-Risk / Churned,357.0,140,15,15,0.05730383068884983,0.05511811023622047
